ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/1/27 7:49,子育ての悩み,miko,6時間13分,2,25,12.5,0,0,0.067,8.0,0.01,0.33,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721488,もうすぐ2歳の子どもについて質問です。 朝食にフォローアップミルクとシリアル等を食べるのですが、今だにミルクを哺乳瓶でしか飲みません。 3食トータルではよく食べているのでミルクを辞めさせても良いかな、...,0,0
2,2026/1/27 7:49,パソコン,Wicknfely,6時間13分,2,20,10.0,0,0,0.054,10.0,0.01,0.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721487,https://www.lenovo.com/jp/members/kakaku/ja/p/desktops/loq-desktops/lenovo-loq-tower-17iax10/len102q...,0,0
3,2026/1/27 7:49,性病、性感染症,Mochi,6時間13分,2,14,7.0,0,0,0.037,14.29,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721486,トー横は性病、横行してる？,0,0
4,2026/1/27 7:49,K-POP、アジア,ykgapnajgyjn,6時間13分,1,9,9.0,0,0,0.024,11.11,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721484,最近NCT DREAMが気になっているのでおすすめの曲を教えて欲しいです！,0,0
5,2026/1/27 7:49,大学受験,jjaptdap,6時間13分,0,7,7.0,0,0,0.019,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721483,玉川大学以下の偏差値の大学で一年間に取得できる単位数が30単位以上の大学教えてください,0,0
6,2026/1/27 7:49,害虫、ねずみ,1151580474,6時間13分,1,23,23.0,0,0,0.062,4.35,0.01,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721482,綺麗な黄緑色のカメムシが家の中で見つかりました。最近、窓を開け放したこともなく、まだフレッシュな感じのカメムシなんですが、これは、家の中で生まれたのでしょうか？ 外から入って来たならよいのですが、家の...,0,0
7,2026/1/27 7:49,英語,ce1f1a055,6時間13分,3,40,13.3,0,3,0.107,7.5,0.01,0.75,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721481,聞いてくさい。多言語アプリで知り合った、 大学教授に、科目を聞いたらとこたろ、 私 I'd love to learn more about classical studies. Are you of...,0,0
8,2026/1/27 7:49,鉄道、列車、駅,非公開,6時間13分,5,42,8.4,1,17,0.112,11.9,0.01,2.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721480,Yahooの乗り換えアプリで舞浜駅→バスタ新宿だと1時間57分とかなのに、舞浜駅→新宿にすると50分くらいなのって何故ですか？ 新宿駅からバスタ新宿まではすごく近いイメージがあったので疑問です！新宿駅...,0,0
9,2026/1/27 7:48,車検、メンテナンス,どっかの人,6時間14分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721479,zc71sスイフト ロアアームボールジョイントダストブーツ セルフロックナットを使用してると思うのですが 再利用してもいいものなのでしょうか？,0,0
10,2026/1/27 7:48,家具、インテリア,bc22f2e4a,6時間14分,0,3,3.0,0,0,0.008,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721477,こちらどこのメーカーかわかりますでしょうか？ また、カードキーと鍵を交換したくて型番など教えていただけると助かります。,0,0
11,2026/1/27 7:48,アルバイト、フリーター,非公開,6時間14分,1,15,15.0,0,0,0.04,6.67,0.01,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721476,コンカフェやガルバで働く大学生たちは、何を求めて働くのでしょうか？ 時給やバック、その他可愛い服が着れること？,0,0
12,2026/1/27 7:48,Amazon,knr********,6時間14分,0,10,10.0,1,0,0.027,0.0,0.0,0.29,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721475,Amazonプライムビデオにおいて、ところどころダウンロードが表示されないところがあるのですが、理由が分かれば教えてください,0,0
13,2026/1/27 7:48,就職活動,Mochi,6時間15分,5,30,6.0,0,0,0.08,16.67,0.0,0.74,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721474,南関東の大学、大学院卒業しながら あいて地方の会社に就職する人の心理は？,0,0
14,2026/1/27 7:48,消費者問題,bb0adffe,6時間15分,0,19,19.0,0,0,0.051,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721473,クーリングオフについて 12月末にクーリングオフ成立済み 1月末に銀行振込するっていわれました 今日(1/27)に分割払いにするって言われたのですが、クーリングオフの分割振込ってできるんでしょうか？ ...,0,0
15,2026/1/27 7:48,カスタマイズ,mxt********,6時間15分,10,68,6.8,0,4,0.181,14.71,0.01,1.83,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721472,ターボ車は現行車や中古車でも有りますが、エンジンを切った後にターボタイマーをかけているターボ車を最近見ませんが、最近のターボ車にはターボタイマーは不要なんですか？。,0,0
16,2026/1/27 7:48,観光地、行楽地,うな,6時間15分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721471,今週姫路にいくのですが、おすすめのオタ活スポットとかあれば教えてください！！おしゃれカフェとかグッツがある中古とかでおすすめのところあれば！とにかくどこでも！,0,0
17,2026/1/27 7:48,ピアス,ぽん,6時間15分,0,8,8.0,0,0,0.021,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721470,アウターコンクとヘリックスを3日前に開けたのですが寝ている時の出血があり、起きたら色んなところに血がカピカピで非常に汚いです。ヘリックスの2連は8mm、アウターコンクは10mmで開けてます。 アウター...,0,0
18,2026/1/27 7:48,ゲーム,cf6c1959c,6時間15分,0,10,10.0,0,0,0.027,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721469,バウンティラッシュSteam版についての質問です。新しい方のPCに垢を移したいのですが同じSteamの垢でログインしているはずなのにこのように出てきてログインできません どなたか対処法ありましたら教え...,0,0
19,2026/1/27 7:48,政治、社会問題,非公開ID,6時間15分,1,7,7.0,0,0,0.019,14.29,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721468,パンダ輸送費はいくらですか。どちらもちですか,0,0
20,2026/1/27 7:48,パチンコ,zxv********,6時間15分,1,30,30.0,0,2,0.08,3.33,0.02,0.37,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721467,昔の台って何年くらい前の台を言いますか？ 10年くらい前の台は昔の台になりますか？,0,0
21,2026/1/27 7:48,邦楽,Oman_Lake,6時間15分,7,48,6.9,0,1,0.128,14.58,0.01,1.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721466,「間」で思い出す曲といえば？,0,0
22,2026/1/27 7:48,政治、社会問題,笑顔の王,6時間15分,8,85,10.6,1,19,0.226,9.41,0.02,3.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721465,とりあえず高市総理を熱烈に支持してるみなさんは回答を控えてください。 高市総理の湿原。 いわゆる台湾有事発言と、北朝鮮は核保有国発言、日本国の総理大臣としてよりまずいのはどっちでしょうかね。,0,0
23,2026/1/27 7:48,バドミントン,1151207581,6時間15分,2,20,10.0,0,0,0.053,10.0,0.01,0.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721464,体育館が寒すぎるとき、バドミントンの試合に影響はありますか？シャトルが飛ばなくなったりしますか？,0,0
24,2026/1/27 7:48,病気、症状,食いしん坊,6時間15分,1,64,64.0,0,0,0.17,1.56,0.11,0.3,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721463,酷い下痢で腸内が空っぽになり、ようやく止まったと思ったら、今度はなかなか便が出ない。三日目です。 これは治ってもまだお粥くらいしか食べてなかったので、まだまだ便が出来てないってことですか?,0,0
25,2026/1/27 7:47,恋愛相談、人間関係の悩み,社畜人ﾔﾌｰ,6時間16分,1,6,6.0,0,0,0.016,16.67,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721462,異性の体の部位を誇張したホムンクルスの画像を探しています。,0,0
26,2026/1/27 7:47,ライブ、コンサート,高木,6時間16分,4,36,9.0,0,0,0.095,11.11,0.01,0.62,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721461,プロセカのリアイベについてです！行ったことありません。 プロセカ感謝祭とセカライ？って何が違うんですか？規模が大きいの、倍率が高いのはどちらですか？,0,0
27,2026/1/27 7:47,邦楽,horizon,6時間17分,13,87,6.7,0,0,0.231,14.94,0.02,1.95,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721460,【猫】が出てくる曲は何がありますか？ もしあった1曲ご紹介下さい！！ 中島みゆき‐あした https://youtu.be/CFzxo6Wqvv4?si=5WRS_9EKTU5ytCM3,0,0
28,2026/1/27 7:47,哲学、倫理,1152601590,6時間17分,0,6,6.0,0,0,0.016,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721459,素晴らしき日々のwikiとかにも載ってなくて心配になったのですが、この絶望の引用ってキェルケゴールの死に至る病ですよね？ご回答よろしくお願いします。 https://w.atwiki.jp/suba/...,0,0
29,2026/1/27 7:47,政治、社会問題,こいのぼり,6時間17分,0,12,12.0,0,0,0.032,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721458,あなたは大規模な選挙を2月に行うことについてどのように感じますか? 私は国民のことを考えていないと感じます。選挙活動も寒さや雪で大変な地域もあり、年度が切り替わる前に多くの税金が使われるため補填として...,0,0
30,2026/1/27 7:47,飛行機、空港,匿名,6時間17分,4,231,57.8,0,12,0.612,1.73,0.35,2.09,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721457,札幌の今回の大雪で新千歳空港に足止めされた人たちってほとんどが自業自得ではないですか？ 仕事などの人はしょうがないですが、数日前から大雪になると予報されていたし、当日には大雪で警報も出ていた。市内の様...,0,0
31,2026/1/27 7:47,高校受験,age,6時間17分,1,18,18.0,0,0,0.048,5.56,0.01,0.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721456,急募 中3です。 栃木県立入試を近々受けるのですが 国語で時間が辛いため記述の完成度にヤマがあり、傾斜配点で記述が一問8-12点になるので点数に大きなばらつきがあります。 時間的な余裕を持たせるにはど...,0,0
32,2026/1/27 7:47,絵画,fel★★★★★,6時間17分,1,31,31.0,0,3,0.082,3.23,0.03,0.45,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721455,★おはようごじゃいマシユマロ！爬虫類カテのみなしゃん！ 寒い睦月の火曜日(東京新宿の外気はただいま、３℃！仏の顔も３℃まででしゅ！）の朝、５分のラクガキ絵でしゅ。何を描いたか、分かりましゅかあ？,0,0
33,2026/1/27 7:47,恋愛相談、人間関係の悩み,ぽに,6時間17分,1,13,13.0,0,0,0.034,7.69,0.0,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721454,同じクラスの男の子のことが好きではないけど、意識してしまうところがあります。 その子には他校の彼女がいます。でも好きみたいなアピールをされるんです。自意識過剰かもしれませんが、周りにも言われるほどの対...,0,0
34,2026/1/27 7:47,バイク,fer********,6時間17分,1,27,27.0,0,0,0.072,3.7,0.02,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721453,GPZ900Rのプラグコードが劣化でカチカチになってしまっていてNGKのパワーケーブルに交換しました。 そしたら何故か、エンジンかけ始め〜アイドリングでマフラーからパンパン音がするようになってしまいま...,0,0
35,2026/1/27 7:47,自動車,iwz********,6時間17分,2,34,17.0,0,1,0.09,5.88,0.02,0.43,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721452,トレーラーヘッドが緑ナンバー台車が白ナンバーのトラックを見かけました。トラック協会に突っ込む場合何か決定的な証拠は必要ですか？,0,0
36,2026/1/27 7:47,Yahoo! BB,*^_^*,6時間17分,1,13,13.0,0,0,0.034,7.69,0.0,0.17,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324721451,tutさんにお尋ねします。今回のネプリーグの視聴者プレゼントの「サーモン」は、食べたいと思っていますか？ （他者の回答は、お断りします）,0,0
37,2026/1/27 7:47,家族関係の悩み,レレ,6時間17分,18,172,9.6,0,18,0.455,10.47,0.04,4.26,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324721450,大学生の娘が旅行に行く友人がいないので一人旅行に行きたいといいます。 女子の一人旅行は色々心配になります。 行き先やお金の問題で なかなか誰かに合わせるのが難しいといっているので 母親の私がついていこ...,0,0
38,2026/1/27 7:47,大学数学,lD非公開,6時間17分,2,38,19.0,0,0,0.101,5.26,0.02,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324721448,"教科書に、 「Aを対称行列とし、λ(1),…,λ(n)≧0をAの固有値とする。 A=PΛ(tP)(Pは直交行列) と対角化する。 Λの各成分の√をとった行列を√Λとし、 √A=P(√Λ)(tP) と定...",0,0
39,2026/1/27 7:47,スーパーマーケット,Heyhey！,6時間17分,13,107,8.2,0,55,0.283,12.15,0.02,6.35,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324721449,専門的な質問。 スーパーで商品を２つ手に持ったまま精算しないで店の外に出たところ、店の人に万引きしたと言われ事務所に連れて行かれた。 本人はクレジットカードが入っている財布を車に置き忘れたから、慌てて...,0,0
40,2026/1/27 7:47,郵便、宅配,ykw********,6時間18分,3,30,10.0,0,0,0.079,10.0,0.01,0.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324721447,EMS海外郵送について 1月20日にEMS海外郵送で日本からドイツに荷物を送りました。 ドイツの友達から部屋番号を聞くのを忘れてしまい、部屋番号無しの住所で送ってしまい、現在追跡してみると(保管→留置...,0,0
41,2026/1/26 17:45,バラエティ、お笑い,やっちゃん,20時間20分,12,11460,955.0,1,354,9.393,0.1,93.93,18.66,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324701709,あべはるかさんって人が探偵ナイトスクープで話題の長男の母親の方ですか？ インスタとかも名前で検索したら出てくるのでこの方ですか？ ヤングケアラーとか話題ですけどとてもそうには見えないんですけど… 大家...,0,0
42,2026/1/23 9:44,YouTube,mtx********,100時間21分,2,18399,9199.5,24,29,3.056,0.01,305.6,3.61,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324583826,現在YOUTUBEで再生しようとすると「このコンテンツはご利用いただけません。後でもう一度お試しください。」と表示されます。YOUTUBEの不具合でしょうか？改善方法がありましたら教えて下さい。,0,0
43,2026/1/20 11:18,大学受験,1151295699,170時間47分,5,18886,3777.2,0,58,1.843,0.03,61.43,2.04,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324483072,至急 共テで350点でも合格できる可能性のある国公立大学はありますか？ 北海道、沖縄以外でお願いします。文系です。,0,0
44,2026/1/22 9:57,大学受験,vdr********,124時間8分,9,22258,2473.1,10,234,2.988,0.04,74.7,4.12,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324550632,センター試験と比べると共通テストが難化しすぎていて、自称進学校、地方国立受験レベルでは難しすぎる、基礎学力をはかれないのではないですか？,0,0
45,2026/1/25 19:58,資格,1150505786,42時間7分,22,21516,978.0,15,238,8.513,0.1,85.13,12.36,あと2日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324672685,本日の第38回介護福祉士国家試験を受けましたが、すごく難しくて、採点したら66点でした。。 サイトによってはもう少し低く採点結果が出ました。 これは不合格ですよね...,0,0
46,2026/1/22 12:19,大学受験,1051821907,121時間46分,5,55796,11159.2,8,174,7.636,0.01,763.6,8.49,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324553790,今年共テ大失敗した受験生です。 共テの結果は、4割半でした。 私は、国立大学の共テ利用の総合型選抜に出願しています。 出願した総合型選抜では、定員が割れていて、 先生方には「まだ希望はある！」と、 慰...,0,0
47,2026/1/25 18:13,資格,b547c4ca0,43時間52分,44,32543,739.6,6,765,12.361,0.14,88.29,22.13,あと2日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324668861,第38回介護福祉士国家試験を受けた方お疲れ様でした。 自己採点すると76点でした(;_;) みなさんどのくらい取れましたか？,0,0
48,2026/1/24 9:21,大学受験,むめい,76時間44分,13,4960,381.5,1,72,1.077,0.26,4.14,1.71,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324616291,地元のFラン大学に進学します。 将来への不安がすごいです、 大学では国際学部に入って英語や多言語を勉強する予定です。 グランドスタッフになりたいと思っていましたが本当になれるのでしょうか 大学で努力を...,0,0
49,2026/1/24 22:36,大学受験,もりもり森蔵,63時間29分,4,11111,2777.8,1,39,2.916,0.04,72.9,3.3,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324641819,共テを終えた高三です。今国公立をどこに出すかで迷っています。お茶の水女子大か、東京学芸大です。 もともとは家庭科系の勉強がしたくてお茶大を志望していましたが、共テで失敗してしまい7割とお茶を目指すのは...,0,0
50,2026/1/25 16:00,大学受験,ac0d015a5,46時間6分,10,5069,506.9,0,37,1.833,0.2,9.16,2.41,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324664289,共テコケてFランに進学することになりそうです そこで、 Fランで留学経験があって英語が話せる となると就職ではどれくらい強いですか？ 大学受験失敗を巻き返せますか？ それでもMARCH早慶上位国公立に...,0,0
