ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/2/2 20:52,メンタルヘルス,ten********,5時間34分,5,25,5.0,0,0,0.075,20.0,0.0,0.82,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324943811,もう、独りぼっちに慣れてしまいました。 いつも１人、どこ行くのも１人…少々無理してます。友達に声かけるのも、もう面倒くさくて。どうせ会ってもいいことなさそう…もういい。楽しいことなんか自分には無いまま...,0,0
2,2026/2/2 20:52,高校,ad811e8f9,5時間34分,0,3,3.0,0,0,0.009,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324943810,今年度、高校に進学し寮に入るものです。 寮生活であった方がいいもの、気をつけた方がいいこと、メリットデメリットなど教えていただけませんか？ 皆さんの知恵を貸してください,0,0
3,2026/2/2 20:52,ソフトバンク,aqo********,5時間34分,1,11,11.0,1,0,0.033,9.09,0.0,0.48,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324943809,ソフトバンクで機種変をしたのですが、機種変前のスマホを2年以降の機種代免除として下取りにだした（つもり）なのですがPayPay（6万ほど）が付与されるらしく、 これは免除＋PayPay付与になっている...,0,0
4,2026/2/2 20:52,コミック,非公開,5時間34分,0,6,6.0,0,0,0.018,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324943808,進撃の巨人のtheDOGsって曲、歌っているのはどなたなのでしょうか？作詞作曲は音家の澤野さんであることはわかるのですが、歌唱は違う方ですか？,0,0
5,2026/2/2 20:51,ゲーム,1052818726,5時間35分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324943807,本当に今更なのですが最近ニーアオートマタをやり始めました。初心者なので何から始めれば良いのかわかりません。レベル上げやチップを優先的にやった方がいいのでしょうか？ それともサブクエやメインストーリーで...,0,0
6,2026/2/2 20:51,恋愛相談、人間関係の悩み,1151327271,5時間35分,1,35,35.0,0,0,0.104,2.86,0.04,0.25,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324943806,日本語下手ですが最後まで読んでくださると幸いです。 高校2年生です。 やっとの思いで復縁した彼氏に浮気されて別れました。 復縁して1週間も経たないうちに、私に隠れて男女3:3でお泊まりをしていました。...,0,0
7,2026/2/2 20:51,大学受験,非公開,5時間35分,1,42,42.0,0,0,0.125,2.38,0.05,0.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324943805,九州大学受験予定です。 北九州市からの受験です。 伊都キャンパスの受験では前乗り（前泊）はした方がいいのでしょうか？ 当日に新幹線と電車、バスで受験会場に向かおうと思っていたのですが、周りに前泊をする...,0,0
8,2026/2/2 20:51,トレーニング,非公開,5時間35分,5,22,4.4,0,8,0.066,22.73,0.0,1.52,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324943804,中3男子、身長175cm体重60kgで痩せてます。 高校入学までにマッチョになりたいんですけど、どうすればいいですか？週一でジム通い始めました。右も左も分からないので有識者の方、教えて下さい。,0,0
9,2026/2/2 20:51,恋愛相談、人間関係の悩み,にゃん,5時間35分,0,3,3.0,0,0,0.009,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324943802,恋愛相談です 3年前ぐらいに告白して振られた相手と、またDMし始めてて、相手の男の子はどういう心境なんですか、私が告白したこと忘れてるんですか、なんとも思ってないんですかね,0,0
10,2026/2/2 20:51,ダイエット,非公開,5時間35分,3,31,10.3,0,0,0.092,9.68,0.01,0.54,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324943803,甘いものをどうにか我慢する方法…教えてください。 ダイエットと、アトピー緩和のため、糖分を控えようと思います。 しかし、元来甘いものが大好きです。 菓子パン、ケーキ、クレープ、 生クリーム、クッキー、...,0,0
