ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/1/26 7:42,ソフトバンク,c44723c30,6時間27分,0,3,3.0,0,0,0.008,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687711,ソフトバンクのキャンペーンでYouTube Premiumに加入して、少し安く使っているのですが、この状態でファミリープランに切り替えたら割引適用されないですよね？,0,0
2,2026/1/26 7:42,大学院,メアリー,6時間27分,1,7,7.0,0,0,0.018,14.29,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687710,日本人がパリ第二大学(パリパンテオンアサス大学)のシンガポール校のllmで法学修士を取得した場合、どのような進路のメリットが、ありますか？,0,0
3,2026/1/26 7:42,大学受験,1052942953,6時間27分,0,8,8.0,0,0,0.021,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324687709,東北経済後期と横国経済後期、どっちが入試難易度という観点で言えば高いですか？具体的な想定されうる受験者層ももし分かればお願いします,0,0
5,2026/1/26 7:42,ギター、ベース,申し子,6時間28分,0,11,11.0,0,0,0.028,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687707,フェードするバリカン何買おうか迷ってます。ベビリス、WAHL、JRLこの３つのどれが良いか迷ってます。,0,0
6,2026/1/26 7:42,恋愛相談、人間関係の悩み,うちだ,6時間28分,2,20,10.0,0,1,0.052,10.0,0.01,0.39,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687706,男性が女性に言う可愛らしいは、可愛いとは違いますか？？言う心理は何ですか,0,0
7,2026/1/26 7:42,職場の悩み,c33dc6a22,6時間28分,5,34,6.8,0,0,0.088,14.71,0.01,0.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687705,相談させて下さい。 転職して、1ヶ月半が経ちました。 昨日、体調が悪く、急なお休みをしてしまいました。夜にはなんとか回復してきて、明日は出れると上司に報告しましたが、今朝になって、もっと悪くなっていて...,0,0
8,2026/1/26 7:42,生き方、人生相談,acr********,6時間28分,1,12,12.0,0,0,0.031,8.33,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324687704,人生を変える奴 むしろ喜ばんくない？,0,0
9,2026/1/26 7:41,プロ野球,R0827,6時間29分,0,6,6.0,0,0,0.015,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687703,申し訳ございませんが、 埼玉西武ライオンズ 桑原将志は、正中堅手起用ですか？,0,0
10,2026/1/26 7:41,スーパーマーケット,Simple,6時間29分,1,3,3.0,0,3,0.008,33.33,0.0,0.37,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687702,今日、スーパーで食パンを買いますか？,0,0
11,2026/1/26 7:41,電子マネー、電子決済,カンツォーネレコードチューバー,6時間29分,0,8,8.0,0,0,0.021,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687701,PayPay運用は月曜日から金曜日まで動いてますね。PayPayカードを利用すると通常よりもポイントがもらえますね。その他かなりリスクが伴うPayPayポイントを増やすやり方はあるのですか？,0,0
12,2026/1/26 7:41,恋愛相談、人間関係の悩み,あ,6時間29分,2,30,15.0,0,1,0.077,6.67,0.01,0.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687700,高３女子、恋愛相談です。 高1の頃、元中の彼氏がいたのですが、恋愛ぽいことを何もしておらず手すら繋げてなかったのが不満で、そもそも私から告白したけど本当に私の事好きだったのかな？とか別に一緒にいても気...,0,0
13,2026/1/26 7:41,恋愛相談、人間関係の悩み,山田,6時間29分,1,17,17.0,0,0,0.044,5.88,0.01,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687698,プロセカ 誕生日 バースデー マイセカイの花称号はライボ大何個くらいでとれますか？バースデーは2枚持ってます,0,0
14,2026/1/26 7:41,動画サービス,？,6時間29分,1,8,8.0,0,0,0.021,12.5,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687697,BL ドラマ 映画 U-NEXTで「劇場版 美しい彼 ～eternal～」はもう見れませんか？ U-NEXTで調べても出てこないのですが、ネットで調べると見れます！と書いてあって。 自分の調べ方が悪い...,0,0
15,2026/1/26 7:41,この仕事教えて,匿名,6時間29分,2,13,6.5,0,1,0.033,15.38,0.0,0.37,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687696,ホストは、仕事内容が楽で、給料が高いですか？,0,0
16,2026/1/26 7:41,学校の悩み,1153212735,6時間29分,0,6,6.0,0,0,0.015,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687695,通信制に通ってる、通ってた人たちに質問です 最近色々あって通信に転学しようと思っているのですが、どこの通信がいいと思いますか？埼玉にある通信だと幸いです 色々教えて頂きたいです,0,0
17,2026/1/26 7:41,携帯型ゲーム全般,mer********,6時間29分,2,18,9.0,1,0,0.046,11.11,0.0,0.56,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324687694,シャドウバースビヨンドのコラボ開催周期は決まってますか？ 今回のフリーレンが終わってから次のコラボ開催がいつなのか気になります。,0,0
18,2026/1/26 7:41,マインクラフト,c9ee98645,6時間29分,4,18,4.5,0,0,0.046,22.22,0.0,0.56,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687693,マイクラです なんでエンドシティには土もないのにビートルートの種があるのでしょうか……,0,0
19,2026/1/26 7:41,ファッション,a8f47d53f,6時間29分,0,2,2.0,0,0,0.005,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687691,POLOのスリムフィットTシャツを買おうと思ってるのですが、サイズは何がいいでしょうか。 169cm55kgです。 ピチピチ目に着たいです。,0,0
20,2026/1/26 7:41,テレビ、DVD、ホームシアター,pei********,6時間30分,0,5,5.0,0,0,0.013,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687690,最近のプライベートビエラはDVDとかブルーレイとかも視聴機能ついてるみたいだけど出し入れとかはあくまでチューナー部での操作でモニターは見るだけですよね。 だとすればうまり価値がないような。 またYou...,0,0
22,2026/1/26 7:41,生き方、人生相談,匿名,6時間30分,4,21,5.2,0,4,0.054,19.05,0.0,0.87,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687688,他人の顔とか容姿はじっと見る人間ってそんな自分に自信あるんですね,0,0
23,2026/1/26 7:41,メルカリ,非公開,6時間30分,2,34,17.0,0,4,0.087,5.88,0.01,0.65,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687687,メルカリの発送日数について教えてください。 出張が不定期で入る場合などは 発送までの日数はどのようにすれば 良いでしょうか？ プロフに「急な出張あり」と記載するなど。,0,0
24,2026/1/26 7:41,絵画,光と翼を失い空を飛べないドラゴン,6時間30分,1,11,11.0,0,3,0.028,9.09,0.0,0.39,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687686,知恵袋では、必要に応じて予防的にブロックするのも、必要になってきますか？ また、魔法で小さくされたウルトラマンティガがティラノサウルスに追いかけられて逃げている絵の組み合わせは合いますか？,0,0
25,2026/1/26 7:40,ギャンブル,aa24eb717,6時間31分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687685,オートレース養成所の試験について質問です。 オートレース養成所の入所試験の第二次試験に身辺素行調査というものがあるのですが、どういったものなのか、またどのように調べられるのか詳しい方がございましたら教...,0,0
26,2026/1/26 7:40,政治、社会問題,有限会社北日本民主主義人民共和国,6時間31分,4,18,4.5,0,3,0.046,22.22,0.0,0.78,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324687684,毎日新聞の子会社が創価学会新聞の約60％を印刷していることは事実ですか？,0,0
27,2026/1/26 7:40,X（旧Twitter）,ojv********,6時間31分,0,2,2.0,0,0,0.005,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687683,Xにて、自分がリポストしたツイートに着く♡などの通知を切ることは可能ですか,0,0
28,2026/1/26 7:40,スノーボード,1053134755,6時間31分,4,28,7.0,0,0,0.072,14.29,0.01,0.58,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687682,サロモンのリフレクトメンてどうですか？,0,0
29,2026/1/26 7:40,失業、リストラ,adc9efd62,6時間31分,2,10,5.0,0,0,0.026,20.0,0.0,0.28,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687681,障害手帳があると半年仕事したら半年失業保険が受給できるようですが、これを繰り返して生活していくのって有りなのでしょうか？繰り返すとしたら、どういう雇用形態が適してますか？派遣とか。,0,0
30,2026/1/26 7:40,恋愛相談、人間関係の悩み,ha2********,6時間31分,7,59,8.4,0,0,0.151,11.86,0.01,1.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687680,いい年して結婚してない人は、ちょっと性格に問題がある人だとのことですが、逆を言えば結婚してる人は素敵な人しかいないってことですよね？ 未婚は人として負け組、結婚してる人は人として勝ち組ってことですよね...,0,0
31,2026/1/26 7:40,メガネ、サングラス,a8e647d53,6時間31分,1,11,11.0,0,0,0.028,9.09,0.0,0.16,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324687679,小倉井筒屋のトムフォードビューティーでトムフォードのメガネのレンズ交換はしてくれますかね？,0,0
32,2026/1/26 7:40,就職活動,ybi********,6時間31分,1,8,8.0,0,0,0.02,12.5,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687678,適性検査について教えてください。 JR西日本の入社試験はまだ注意配分検査を行なっているでしょうか？ 教えてください。,0,0
33,2026/1/26 7:40,スキンケア,入力してください,6時間31分,3,13,4.3,0,0,0.033,23.08,0.0,0.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687677,コットン洗顔についてです。 こちらの方法を否定する訳ではありませんが、 摩擦のせいか、擦りすぎのせいなのか、 肌が赤くなり、保湿するとひりひりします これは1度やめてみた方がいいですか？,0,0
34,2026/1/26 7:40,妊娠、出産,ＩＤ非公開,6時間32分,2,115,57.5,0,1,0.293,1.74,0.17,0.62,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324687675,今年双子が産まれる予定ですが、全然嬉しくありません。 お金もかかるし、時間もなくなるし、それにハイリスクと最悪な気分です。 しかも性別も希望通りじゃなさそうです。 年齢的にも収入的にも一人っ子希望だっ...,0,0
35,2026/1/26 7:40,宝塚,adc,6時間32分,1,99,99.0,0,1,0.252,1.01,0.25,0.46,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687676,宝塚のスクールを探しています。 通学時間などを考えて、出来れば多摩地区内が良いのですが、私が調べたところ、多摩地区にはありませんでした。 個人でも良いので、どなたか知っている人はいらっしゃいませんか？...,0,0
37,2026/1/26 7:40,サッカー,R0827,6時間32分,3,12,4.0,0,0,0.031,25.0,0.0,0.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324687673,ものが違う Jリーグが2028年以降に、FA権を導入するには、どうしたら良いですか？,0,0
38,2026/1/26 7:40,職場の悩み,xhd********,6時間32分,0,14,14.0,0,0,0.036,0.0,0.0,0.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324687672,Amazonフレックスについて質問です。 とある県で働こうと思ってるのですが 月にノルマはなく 時給換算で18000円で給料が 車も貸し出ししてくれるので8時半〜20時か22まで働いてもろもろ引いて3...,0,0
39,2026/1/26 7:40,政治、社会問題,有限会社北日本民主主義人民共和国,6時間32分,10,48,4.8,0,7,0.122,20.83,0.01,1.93,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324687671,貴殿は、今回の衆議院の解散を許しますか？,0,0
