ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
2,2026/1/29 20:45,退職,非公開,5時間25分,1,14,14.0,0,0,0.043,7.14,0.01,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324807843,退職金は、退職されてからどのくらいの期間で振込みされましたか？,0,0
3,2026/1/29 20:45,恋愛相談、人間関係の悩み,c7460105d,5時間25分,0,7,7.0,0,0,0.022,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324807842,私は中学一年生です。私には中3の彼氏がいます。今日部活中に窓から外を見ていると彼氏が他の女の人と2人きりで帰っていました。私の彼氏は女好きというか、女の人と関わっていることが多いです。 彼氏がまだ部活...,0,0
4,2026/1/29 20:45,インフルエンザ,bjw********,5時間25分,1,27,27.0,0,0,0.083,3.7,0.02,0.24,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324807839,質問です。インフルA型感染した後にB型に感染する可能性と4日経ってから病院に行くとどのような感じになるのかが知りたいです。 今週月曜日からめちゃくちゃ体調が悪く4日間体温38.0℃辺りをずっと推移して...,0,0
5,2026/1/29 20:45,エステ、脱毛,につめし愚鈍ちゅるちゅる,5時間25分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324807840,高校生です おすすめの足の毛を剃る機械ありますか？ できれば安いので…,0,0
6,2026/1/29 20:45,メンズシューズ,あか,5時間25分,0,10,10.0,0,0,0.031,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324807837,バンズの新品のスケートハイ買ったんですが、靴に靴紐が通されていませんでした、新品で買ったのに紙のタグもついていません。 しかもシュータンにはメイドインチャイナと書いてあってソールにはDTと書いてありま...,0,0
7,2026/1/29 20:45,ペット,阿修羅マナだよ|彡ｻｯ,5時間25分,1,6,6.0,0,0,0.018,16.67,0.0,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324807838,椎間板が衝撃を吸収する際、髄核が繊維輪を押し広げる圧力が、特定の犬種でヘルニアを誘発しやすい構造的な欠陥は？,0,0
8,2026/1/29 20:45,男性の病気,非公開,5時間25分,8,83,10.4,0,13,0.255,9.64,0.03,2.67,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324807836,"高3男子です。その大事なところが小さくて、被ってます。もうどうにもなりませんよね。長さは通常時3,4センチくらいです。なお、立ったら平均くらいにはなります。",0,0
9,2026/1/29 20:45,男性アイドル,やふー,5時間25分,1,12,12.0,0,0,0.037,8.33,0.0,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324807834,なにわ男子の歴代単独ライブの略し方を教えて欲しいです！ポップモール→ポプモみたいな感じで欲しえていただきたいです( ߹꒳​߹ ),0,0
11,2026/1/29 20:45,学校の悩み,凛,5時間26分,1,14,14.0,0,0,0.043,7.14,0.01,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324807833,至急お聞きしたいことがあります。 私はとある専門学校に通う学生です。 昨日の話です。私の学校では台所の排水溝のようなものが数カ所あります。そのうちの一つに食べ終えたうどんの残りの汁を排水口に流したとこ...,0,0
12,2026/1/29 20:45,結婚,mit********,5時間26分,2,12,6.0,0,5,0.037,16.67,0.0,0.8,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324807832,数年前に初音ミクと実際に結婚式を挙げて入籍した方がいましたが①初音ミクに限らず、男性が二次元キャラの女性と結婚式を挙げるのは、アリだと思いますか？ ②女性から見て、二次元キャラの女性と結婚式を挙げる男...,0,0
13,2026/1/29 20:45,病気、症状,c58269739,5時間26分,0,7,7.0,1,0,0.021,0.0,0.0,0.33,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324807831,家で家族と夜ご飯を食べてる時に何故か海の音が聞こえてきます。 左耳だけ聞こえる時と脳の中の方から聞こえるような感じがします。家は海の近くでは無いですし、家族は聞こえて無さそうです。 これって何が原因で...,0,0
14,2026/1/29 20:45,資産運用、投資信託、NISA,kow********,5時間26分,7,118,16.9,0,5,0.362,5.93,0.06,1.89,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324807829,NISAの成長投資枠で年間240万円を超えた分に対して、利益の20%程を税金として納めないといけないと言うことですが、例えば100万円の利益が出たとして、20万円納めると言うことであれば、 80万円儲...,0,0
15,2026/1/29 20:45,商品の発送、受け取り,*******,5時間26分,2,22,11.0,0,1,0.067,9.09,0.01,0.46,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324807830,これって送料どのくらいかかりそうですか？着払いで受け取る側です。至急,0,0
16,2026/1/29 20:45,美術、芸術,非公開,5時間26分,4,88,22.0,0,5,0.27,4.55,0.06,1.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324807828,大至急！！！ 左の顔を右の藤井風にするにはどこ（主にパーツ）を変えたらいいですか？全然似なくて本当に困ってます。,0,0
18,2026/1/29 20:45,妊娠、出産,1150417492,5時間26分,2,35,17.5,0,2,0.107,5.71,0.02,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324807826,妻が2人目を妊娠中です。 1人目の時もそうだったのですが、 出産までとにかく口の中が不味い状態が続き、妻が言うには消毒液を常に口に含んでるような感じらしいです。 何か良い対策はありますでしょうか？ 経...,0,0
19,2026/1/29 20:45,ドラゴンクエスト,匿名,5時間26分,0,12,12.0,0,0,0.037,0.0,0.0,0.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324807824,ドラクエ10の職人についての質問です。 最近ドラクエ10を初めて、職人はランプ錬金にしていますが、ゼルメアや防衛軍で錬金効果付きの武器防具が手に入ってしまいますよね。 武器防具鍛治や、ランツボ錬金職人...,0,0
20,2026/1/29 20:45,フィギュアスケート,匿名希望,5時間26分,3,34,11.3,0,7,0.104,8.82,0.01,1.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324807825,イナバウアーですか？,0,0
22,2026/1/29 20:45,イヌ,小悪魔,5時間26分,3,8,2.7,0,0,0.024,37.5,0.0,0.48,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324807822,日本犬にはどんな特徴がありますか？,0,0
