ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/1/31 19:50,大相撲,hag********,5時間1分,5,48,9.6,0,0,0.159,10.42,0.02,0.98,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324871644,大相撲の外国人力士と言うとモンゴルなんですが、どうして中国人とか韓国人の力士が少ないのですか？ 中国とか日本に相撲取りいっぱい送り込んで、日本の大相撲のっとてもいいと思うんですけど、 幕内の力士が半分...,0,0
2,2026/1/31 19:50,スキー,tsi********,5時間1分,2,51,25.5,0,0,0.169,3.92,0.04,0.5,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324871643,知り合いに10年ほど前にテクニカルプライズを取得した50代の人がいます 我が物顔で毎週新潟県のスキー場に通っています . しかしながら、誰がどう見ても73点レベルです リフトの乗ってる人からも、あの滑...,0,0
3,2026/1/31 19:50,スキンケア,M,5時間1分,1,14,14.0,0,0,0.046,7.14,0.01,0.21,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324871642,夏・冬で使う日焼け止めって分けた方が良いのですか？ また一番良いと思う日焼け止めはなんですか？,0,0
4,2026/1/31 19:50,哲学、倫理,ぴか,5時間1分,14,95,6.8,0,34,0.315,14.74,0.02,5.99,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324871641,なんか日本って自慢する人を悪だと見做す傾向があるけれど、マウントさえとらなければ、自慢しても良いと思うんですよね。 例 ・東大に受かったぞー！凄い？ ・貯金を一億貯めたよ！どう？ ・新しい家族(赤ちゃ...,0,0
5,2026/1/31 19:50,動物,1151078926,5時間1分,3,18,6.0,0,1,0.06,16.67,0.0,0.65,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324871640,サカバンバスピスって何の動物の先祖なんですか？無顎類と聞いたので、顎のない動物ですか？ 一瞬ヘビの先祖かなと思ったんですけど違うんですかね？,0,0
6,2026/1/31 19:50,生理,1153342674,5時間2分,2,11,5.5,0,2,0.036,18.18,0.0,0.56,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324871639,私は生理痛が重い方で、通常は鎮痛剤を飲んで治るレベルですがひどい時（特に2.3日目）は飲んでも効果が全くと言っていいほどなく、心理的に少し楽になる程度です。 なので生理期間に突入したらカフェインや油物...,0,0
7,2026/1/31 19:50,バイク,cefcf4df4,5時間2分,0,4,4.0,0,0,0.013,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324871638,xjr400r rh02jで、プリティーかマッドマックスショート管か雲雀どの音が1番いいですか？もし他のでいいのもあれば教えて欲しいです,0,0
8,2026/1/31 19:50,車検、メンテナンス,man********,5時間2分,8,72,9.0,0,2,0.238,11.11,0.02,1.75,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324871637,メーカーによる工具の精度 T20の六角レンチ（トルクスレンチ） T20のトルクスソケットの精度の良し悪しってあると思いますが、 激安のソケットレンチセットを買ったのですが、T20のネジがハマらない、ま...,0,0
9,2026/1/31 19:50,スマートフォン,1151122671,5時間2分,5,16,3.2,0,0,0.053,31.25,0.0,0.88,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324871636,今年スマホを買えるなら何がいいですか？ 今までiPhoneを使ってきたのですが、高すぎてAndroidにしようかなと考えています。,0,0
11,2026/1/31 19:50,ヘアスタイル,知恵袋,5時間2分,0,4,4.0,0,0,0.013,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324871634,メガネ男子でツーブロワックスなしは大丈夫ですか?,0,0
12,2026/1/31 19:50,料理、レシピ,ぺこりん,5時間2分,5,26,5.2,0,10,0.086,19.23,0.0,1.9,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324871633,今はお食事のお時間ですか？(^▽^)/,0,0
13,2026/1/31 19:50,住宅,aya********,5時間2分,3,26,8.7,0,0,0.086,11.54,0.01,0.58,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324871632,TOTOのネオレストについてなんですが、今日子供が便座に傷をたくさん付けてしまいました。 汚れていたらしく、トイレットペーパーでゴシゴシ拭いたせいでした。すごくショックです。 それもショックなんですが...,0,0
