ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/1/22 19:57,メルカリ,ん,5時間4分,0,16,16.0,0,0,0.052,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324567428,CUTIE STREETの佐野愛花ちゃんの生誕グッズについてです。 佐野愛花ちゃんの生誕グッズで買えなかったものがあるのでメルカリなどの中古で購入しようと思っています。 ですがどれも元値から3倍以上の...,0,0
2,2026/1/22 19:57,ゲーム,伊藤有希,5時間4分,2,21,10.5,0,0,0.069,9.52,0.01,0.4,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324567426,息子がテストで高得点を取ったので、約束通りゲーム機を買ってあげたいのですが、妻が息子が欲しいゲームをインターネットに接続するゲームは危ないという理由で却下したので、 インターネットに接続しないゲーム機...,0,0
3,2026/1/22 19:57,職場の悩み,psz********,5時間4分,2,18,9.0,0,0,0.059,11.11,0.01,0.39,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324567425,現在の寮が入居者が少ないという理由で職場近くの寮へ集約する事になったのですが、本日の昼に2月末に引っ越しを完了させたいので諸々準備しといてくださいと連絡が来ました。 流石に急すぎる上に予定や仕事も通常...,0,0
4,2026/1/22 19:57,スマホアプリ,b7e20dc87,5時間5分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324567424,ツムツムのハート自動受け取りについて質問です。ハート自動受け取りをしようと思うのですがスマホが2台ないのでfrepというアプリが使えません。他にハート自動受け取りのできるアプリはありませんでしょうか？...,0,0
5,2026/1/22 19:57,アニメ,b169b6ed3,5時間5分,0,5,5.0,0,0,0.016,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324567422,アニメについて 僕やば、古見さん、負けイン のような雰囲気のアニメが好きなのですが似た雰囲気のアニメがあったら教えて欲しいです,0,0
6,2026/1/22 19:57,大学受験,313系0番台,5時間5分,2,29,14.5,0,0,0.095,6.9,0.01,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324567423,2026年共通テスト英語リーディングを97点以上取れた人たちに質問です。 質問 ①共通テスト英語実戦問題集や共通テスト英語過去問をやりましたか？ ②共通テスト利用を狙う人は共通テスト用の問題集をたくさ...,0,0
7,2026/1/22 19:57,ソフトバンク,c8759fe89,5時間5分,1,17,17.0,0,0,0.056,5.88,0.01,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324567421,明日、ソフトバンクに解約に行くのですが持って行く物は有りますか？,0,0
8,2026/1/22 19:57,健康、病気、病院,ac10e79b6,5時間5分,4,24,6.0,0,0,0.079,16.67,0.0,0.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324567420,身長についての質問です。 僕は今高校2年生で、 父が172cm、母は163cm、というわけで そこそこ背が伸びるかなあとか思ってたら、 165くらいから なかなか伸びてくれなくなりました。 この歳じゃ...,0,0
9,2026/1/22 19:57,コミック,rrrrrkhahamw,5時間5分,2,19,9.5,0,2,0.062,10.53,0.01,0.58,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324567418,漫画の帯は何のために付いてますか？,0,0
10,2026/1/22 19:57,恋愛相談、人間関係の悩み,tok********,5時間5分,5,13,2.6,0,0,0.043,38.46,0.0,0.86,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324567419,結婚する時 女性側から見て、自分よりも収入低かったり 小さい会社だと結婚できなかったりするんですか？,0,0
11,2026/1/22 19:57,資格,c3d9213dc,5時間5分,0,4,4.0,0,0,0.013,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324567416,美容師国家試験の実技試験について質問です。 実技試験の第1課題と第2課題の間の準備時間中に水分補給は可能だと思いますか？ 本日、通ってる学校で模擬試験をしたのですが 暖房が直で当たりすぎて喉が乾いてし...,0,0
12,2026/1/22 19:57,Yahoo!知恵袋,子猫のかっきー,5時間5分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324567417,日本代表GK谷晃生と交際中のモデル・莉歩ってどんな人ですか？ Wikipediaにも掲載されていません。,0,0
13,2026/1/22 19:57,スマホアプリ,1150127780,5時間5分,0,7,7.0,0,0,0.023,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324567415,モンスト ガチャ演出音が遅れて聞こえて、いやこれフリーズやんってふざけて言ってたらガチでフリーレンヒンメル来たんですが？ まさか本当にパチスロのような遅れ演出追加されましたか？,0,0
14,2026/1/22 19:57,デンタルケア,1153193688,5時間5分,0,16,16.0,0,0,0.052,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324567413,19歳女です。奥歯に虫歯ができ重い腰をあげて歯医者に行ったところ、悪化していたため神経を抜く治療をしていただき、今はその続きの受診日を待っている状態です。 しかし、それ以来他の歯も虫歯なんじゃないか、...,0,0
15,2026/1/22 19:57,音楽,c1118e244,5時間5分,1,9,9.0,0,0,0.029,11.11,0.0,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324567414,下記のような曲求めてます；； バンド⬇ ・少年ピカレスク ・整形大賛成 ・ムリ(笑) アイドル⬇ ・チュープリ ・ヒアルロンリーガール ガロ(アングラ)系モチーフの曲や明るい曲調だけど不穏、暗い歌詞の...,0,0
16,2026/1/22 19:57,アニメ,1052603071,5時間5分,0,12,12.0,1,0,0.039,0.0,0.0,0.37,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324567411,らんまのシャンプーって所々中国語話していますが、中国人はどんな感じで聞こえるのでしょうか？,0,0
17,2026/1/22 19:57,国内,b4d157b87,5時間5分,1,10,10.0,0,0,0.033,10.0,0.0,0.2,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324567412,宮崎県と山梨県は どっちが都会ですか？ 写真は富士河口湖町です。,0,0
18,2026/1/22 19:57,職場の悩み,チェリアン,5時間5分,2,18,9.0,0,0,0.059,11.11,0.01,0.38,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324567408,成人向け映像に出演する仕事をしています。 仕事自体には誇りも責任も持って取り組んでいますし、体調管理や約束事も含めて、プロとしてやっているつもりです。 ただ、私生活では ・初対面では職業を言えない ・...,0,0
20,2026/1/22 19:57,大学受験,1252614902,5時間6分,1,12,12.0,0,0,0.039,8.33,0.0,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324567407,ポストネットで出願したのですが出願一覧になにもでてきません。支払い手続きも完了して調査書もちゃんと輸送されていたので大丈夫でしょうか？,0,0
21,2026/1/22 19:57,パソコン,d,5時間6分,5,58,11.6,0,1,0.189,8.62,0.02,1.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324567405,ゲーミングノートＰＣの購入を検討しています 主な理由としては、 ・学校で使いたいため。 ・家でゲームをしたいため。 学校ではたまに使うかもくらいで、 ゲームはマイクラ(MODも少しはいれてみたい)、R...,0,0
22,2026/1/22 19:57,メルカリ,**********,5時間6分,2,27,13.5,0,0,0.088,7.41,0.01,0.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324567406,アート本を買って断裁して各ページを額縁に入れてメルカリで売ると一つ4000円ぐらいで売れて儲かります。この方法は頭いいと思いますか？,0,0
23,2026/1/22 19:57,アルバイト、フリーター,a9f84ef33,5時間6分,1,15,15.0,0,0,0.049,6.67,0.01,0.21,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324567404,インディードでバイトに応募したのですが、写真つきの身分証を提示しておらず、URLにとんで再度入力しなければいけないです その際に、URLにとんだのですが入力済みとなっており添付することができません ど...,0,0
24,2026/1/22 19:57,政治、社会問題,a496af65d,5時間6分,4,46,11.5,0,0,0.15,8.7,0.02,0.8,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324567403,私の友達に完全にTwitterに毒されてる政治かぶれが何人かいるのですが、彼らの思想がまんまTwitter民に影響されてて(移民政策や左翼リベラル根嫌い)、 国民でTwitter民に影響されてる人って...,0,0
25,2026/1/22 19:57,ライブ、コンサート,たにし,5時間6分,0,21,21.0,0,0,0.069,0.0,0.0,0.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324567401,福岡のiLiFE! ツアーでの特典会で分からない部分があるのでご回答頂きたいです！ ①Sチケなのですが、ファストパスは、入場時に貰えますか？ ②特典会の流れを教えてほしいです！,0,0
