ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/1/19 19:57,恋愛相談、人間関係の悩み,非公開,4時間58分,1,15,15.0,0,0,0.05,6.67,0.01,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324463029,❣❣至急❣ 女子学生(主に中高)のルックスって確実に年々上がってませんか。 脚も長いし、顔も小顔ですよね。。 なぜスタイル良くて、顔小さい子などが増えたのでしょうか？ スタイルいい人と結婚したい。って...,0,0
2,2026/1/19 19:57,アニメ,be6e31d9,4時間58分,2,22,11.0,0,0,0.074,9.09,0.01,0.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324463027,転スラのディアブロは何故あそこまでリムるに忠誠を誓っているのでしょうか。,0,0
3,2026/1/19 19:57,オークション、フリマサービス,ゆ,4時間58分,0,8,8.0,0,0,0.027,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324463026,フリマでゲームソフトを大量に出品したのですがそういえば包装大丈夫かなと思って調べたらかなりまずかったです ダイソーで気泡緩衝材の封筒があったのでとりあえず分からずそれに入れたのですが半透明なのでまずい...,0,0
4,2026/1/19 19:57,職場の悩み,nsr********,4時間58分,1,19,19.0,0,0,0.064,5.26,0.01,0.23,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324463025,事務職です。 上司の評価が得られず悩んでいます。 時間のかかる仕事をマクロを組んで作業を簡素化してみたり、 Accessを使って秒でできるようにしていますが なんせ、上司が マクロって何？Access...,0,0
5,2026/1/19 19:57,ピアノ、キーボード,fla********,4時間58分,3,22,7.3,0,0,0.074,13.64,0.01,0.57,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324463024,ショパンのピアノ協奏曲 ショパンのピアノ協奏曲にハ短調のやつありませんでした？幻の協奏曲？,0,0
6,2026/1/19 19:57,ヘアスタイル,そた,4時間58分,3,21,7.0,0,0,0.07,14.29,0.0,0.57,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324463023,男子中学生です！ ロン毛を目指してます！ ロン毛を目指す時にやったほうがいい事とかありますか？,0,0
7,2026/1/19 19:57,病院、検査,t,4時間58分,3,17,5.7,0,0,0.057,17.65,0.0,0.56,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324463022,医師さんは怖い顔してますか？,0,0
8,2026/1/19 19:57,K-POP、アジア,みー,4時間58分,1,16,16.0,0,0,0.054,6.25,0.01,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324463021,Straykidsのハイタッチ会に参加したことがある方に質問です！ 最初の方と、最後の方、どちらが流れ速かったですか？(はがしがある、ないなども) 教えてください(T T),0,0
9,2026/1/19 19:57,アニメ,a4a04b1fd,4時間58分,0,16,16.0,0,0,0.054,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324463020,2／6発売のエヴァンゲリオンの一番くじって高く売れるようになると思いますか？ みなさんの考察を教えてください,0,0
10,2026/1/19 19:57,イヌ,阿修羅マナだよ|彡ｻｯ,4時間58分,0,3,3.0,0,0,0.01,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324463019,犬に夜型生活をさせれば、自律神経が乱れて免疫力が低下すると言われますか？,0,0
11,2026/1/19 19:57,高校受験,1250762412,4時間58分,4,36,9.0,0,0,0.121,11.11,0.01,0.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324463018,今中学校三年生オール1でも受験しても不合格なる､高校行かないで､支援学校行かせた方が良い？,0,0
12,2026/1/19 19:57,男性アイドル,rdc********,4時間58分,1,22,22.0,0,0,0.074,4.55,0.02,0.24,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324463017,シックスチューンの人気がないのはなぜでしょうか。 スノーマンと同時デビューリリースとかして、当時はシックスチューンの方が人気があったようですが、完全にスノーマンの後塵を拝していて、消えてしまいました。...,0,0
13,2026/1/19 19:57,大学受験,a8c26553f,4時間58分,0,34,34.0,0,0,0.114,0.0,0.0,0.11,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324463015,関東学院大学経済学部志望の者です。３教科均等配点型と共テ併用型で一般受験するのですが国語の現代文が72/110で6.5割ほどでした。受かる余地はあるでしょうか,0,0
14,2026/1/19 19:57,Amazon,c7d2e7b72,4時間58分,1,15,15.0,0,0,0.05,6.67,0.01,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324463014,これって取り消せますか？他の商品に適応したいです！！,0,0
