ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
1,2026/1/14 7:48,K-POP、アジア,ad096b608,4分,0,1,1.0,0,0,0.216,0.0,0.0,0.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269630,BTSワールドツアーの日本の倍率ってどれくらいだと思いますか？,0,0
2,2026/1/14 7:48,iPhone,★,4分,0,2,2.0,0,0,0.425,0.0,0.0,0.35,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269628,iPhoneでサイトにログインする際に毎回「パスワードを保存しますか？」と出るのですが、これを非表示にする方法はありますか？ ※パスワード機能自体をオフにしたい訳ではありません。 パスワードアプリに登...,0,0
3,2026/1/14 7:48,LINE,cfda1b248,4分,0,1,1.0,0,0,0.209,0.0,0.0,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324269627,LINEビデオ通話にて質問です 先程友人からビデオ通話がかかってきて、それに気づかずONにしたまま別のアプリ開きながら話していました。その時顔は写っているでしょうか…教えてください。またビデオ通話のビ...,0,0
4,2026/1/14 7:48,高校受験,a2e660152,4分,1,5,5.0,0,0,1.031,20.0,0.05,9.4,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269625,高校受験についてです 受験本番、みなさん一人で行ってますか？それとも途中まで保護者がいますか？,0,0
5,2026/1/14 7:48,恋愛相談、人間関係の悩み,t,4分,0,1,1.0,0,0,0.204,0.0,0.0,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324269626,SNSは怖いから使わないですか？,0,0
6,2026/1/14 7:48,ボートレース（競艇）,T・Aエジソン,4分,0,1,1.0,0,0,0.202,0.0,0.0,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324269624,1月１4日江戸川競艇８Rの買い目を教えて下さい。,0,0
7,2026/1/14 7:48,バイク,たややは,5分,1,0,0.0,0,0,0.0,0.0,0.0,8.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269623,バイクについて質問です。 ハーレーダビットソンのブレイクアウト117 23年式って純正マフラーにo2センサーが4つ付いてるですか？,0,0
8,2026/1/14 7:48,絵画,1152624960,5分,2,3,1.5,0,0,0.592,66.67,0.01,16.97,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324269622,私は将来企業と契約を結び収入を得るフリーランスイラストレーターになりたい者なのですが、やはり大学は実績が映える有名美大のほうがいいのでしょうか。 大学受験までまだ3年ほどありますので高校に入学したらす...,0,0
9,2026/1/14 7:47,気象、天気,すとーぶ,6分,1,7,7.0,0,0,1.142,14.29,0.08,7.99,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324269621,朝 洗濯物干していた時 雪より細かいキラキラした 結晶のようなのが空から降ってきました 。あれは何ですか？,0,0
10,2026/1/14 7:47,海外,しんば,6分,1,6,6.0,0,0,0.968,16.67,0.06,7.78,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269620,韓国旅行したいのですが、 ・日本製の宿 ・旅行会社から出てるフリープラン ・できるだけ安くで行ける がいいんですけどどんなサイトで探したらいいとかありますか？初めての海外旅行なのでよく分かりません,0,0
11,2026/1/14 7:47,自動車,be0e8e89,6分,2,2,1.0,0,0,0.319,100.0,0.0,14.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269618,フェアレディZについてです。 240Z、240ZG、S30Z、Z432、130Zの違いを教えて下さい,0,0
12,2026/1/14 7:47,転職,1050395887,6分,1,1,1.0,0,0,0.158,100.0,0.0,6.97,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324269617,転職された方に質問です。 転職活動の際はエージェント使用しましたか？？,0,0
13,2026/1/14 7:47,コミック,あお,6分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269615,忍者マストダイの蒼牙の過去ストーリーやったのですが、綾羽と蒼牙は親友関係ですか？お付き合いしてるんですか？ 個人的に 蒼牙▷綾羽 親友 綾羽▷蒼牙 片思い って解釈しちゃったんですけど違いますか 他に...,0,0
14,2026/1/14 7:47,事件、事故,mkr********,6分,0,3,3.0,0,0,0.466,0.0,0.0,0.4,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324269616,現役大学生に質問があります。 もしも、自分の知識を超える存在 （UFOなどの超常現象）を目の前にしたとき あなたはどうしますか。 もしくはそれらを発見した後 自分の安全を保障出来ない事例（日航ジャンボ...,0,0
15,2026/1/14 7:47,テレビゲーム全般,afaf1c99f,6分,2,4,2.0,0,0,0.615,50.0,0.01,13.85,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324269614,ファミコンソフトですが １９８０前半は面白くなくても買い １９８０年後半になると 知らないやつが増え かわなくなった印象がある どう思いますか,0,0
16,2026/1/14 7:47,ゲーム,pkg********,6分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324269612,イナズマイレブンのSwitchのやつ面白いですか？(-ω- ?),0,0
17,2026/1/14 7:47,ヘアスタイル,a69e67a7b,6分,0,2,2.0,0,0,0.3,0.0,0.0,0.26,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269613,イケメンはおかっぱやモヒカン、坊主にしてもイケメンですか？,0,0
18,2026/1/14 7:47,K-POP、アジア,東組(西成区山王1-11-8),6分,0,1,1.0,0,0,0.149,0.0,0.0,0.13,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269610,SAKURA(LE SSERAFIM)が乳房を揺らさず二の腕を揺らすのは何故なのでしょうか? https://m.youtube.com/shorts/XcX3w_fYd3M,0,0
19,2026/1/14 7:47,レディース全般,c2fbb60bd,6分,0,4,4.0,0,0,0.589,0.0,0.0,0.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324269609,太っていて下着屋さんに行くのが恥ずかしいです。30後半な事もあり、今まで適当に着けていたのですが、そろそろきちんとしたものを買いたいんです。 やはり下着屋に行くべきなのでしょうが、自分で測ってそれなり...,0,0
20,2026/1/14 7:47,料理、食材,非公開,6分,2,4,2.0,0,0,0.583,50.0,0.01,13.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269608,鮭に似た魚の名前を教えてください お店で食べたのですが 鮭よりもかなり薄いピンク（オレンジ？）です 皮は斑点などありません あっさりとしていて 料理のアレンジがしやすい感じでした 今スーパーでは鮭は1...,0,0
21,2026/1/14 7:47,恋愛相談、人間関係の悩み,非公開,6分,2,5,2.5,0,0,0.723,40.0,0.02,13.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324269607,浮気してバレたときどんな感じでしたか？ また浮気されてたのがわかったとき 何を一番最初に思いましたか？,0,0
22,2026/1/14 7:47,ローン,bd2481cd5,6分,0,2,2.0,0,0,0.286,0.0,0.0,0.25,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324269606,クレジット滞納で督促来てます。 職場はもうやめてるのですが、登録情報変更していませんでした。 弁護士さんに連絡して自己破産するつもりです。 この段階で、登録してある職場の情報を消しても不利になりません...,0,0
23,2026/1/14 7:47,政治、社会問題,fei,7分,1,4,4.0,0,1,0.567,25.0,0.02,10.43,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269605,なぜ若者は、嫌韓、反中、なのでしょうか？,0,0
24,2026/1/14 7:47,パソコン,kak********,7分,0,2,2.0,0,0,0.281,0.0,0.0,0.25,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324269604,知識があまりないのですが、hddの保存について質問です。 パソコンを初期化したくてハードディスクをバックアップしたいのですが、外付けと内蔵ってどちらがいいとかありますか？ 最終的にクローンをしたいと思...,0,0
25,2026/1/14 7:47,恋愛相談、人間関係の悩み,B,7分,2,12,6.0,0,0,1.675,16.67,0.1,13.72,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269603,20代男性です。 1回目のデート中に2回目のデートの約束(日にちも決めて今週日曜です)してくれたら、脈アリとみていいですか？ ２回目はドライブいくのですがLINEで行きたい場所言ってくれるし、来週楽し...,0,0
26,2026/1/14 7:47,恋愛相談、人間関係の悩み,非公開,7分,1,11,11.0,0,0,1.523,9.09,0.17,7.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324269602,至急m(_ _)m 中2女子です！高1の彼氏とデートします！ デートと言っても私が中学、終わる頃に彼氏が定時制高校で平日は2時間くらい駅で話すだけ笑 今度の日曜日はアミューズメント施設に行こう！と言っ...,0,0
27,2026/1/14 7:47,ボートレース（競艇）,T・Aエジソン,7分,0,1,1.0,0,0,0.138,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324269601,1月１4日江戸川競艇７Rの買い目を教えて下さい。,0,0
28,2026/1/14 7:47,スマホアプリ,adff71354,7分,0,3,3.0,0,0,0.41,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324269600,GroKに最近…で返されてしまいます。 これなんでなのかわかりますか？,0,0
29,2026/1/14 7:47,海外サッカー,kkk,7分,0,1,1.0,0,0,0.136,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269598,イーフトです。 サネッティ、インザーギ、カーン出たんですけど、これあたりですか?,0,0
